Time/ms	Current/mA	Voltage/V
1383942908893	-299.0	3.989
1383942908998	-300.0	3.989
1383942909106	-300.0	3.989
1383942909211	-300.0	3.989
1383942909316	-300.0	3.989
1383942909422	-300.0	3.989
1383942909552	-300.0	3.989
1383942909658	-300.0	3.989
1383942909763	-300.0	3.989
1383942909870	-300.0	3.989
1383942909977	-300.0	3.988
1383942910082	-300.0	3.988
1383942910189	-300.0	3.988
1383942910318	-300.0	3.988
1383942910424	-300.0	3.988
1383942910530	-300.0	3.988
1383942910635	-300.0	3.988
1383942910787	-300.0	3.988
1383942910894	-300.0	3.988
1383942911000	-301.0	3.985
1383942911129	-301.0	3.985
1383942911234	-301.0	3.985
1383942911340	-301.0	3.985
1383942911446	-301.0	3.985
1383942911552	-301.0	3.985
1383942911658	-301.0	3.985
1383942911764	-301.0	3.985
1383942911895	-301.0	3.985
1383942912001	-302.0	3.984
1383942912107	-302.0	3.984
1383942912215	-302.0	3.984
1383942912320	-302.0	3.984
1383942912426	-302.0	3.984
1383942912533	-302.0	3.984
1383942912659	-302.0	3.984
1383942912765	-302.0	3.984
1383942912872	-302.0	3.984
1383942912978	-301.0	3.984
1383942913084	-301.0	3.984
1383942913191	-301.0	3.984
1383942913296	-301.0	3.984
1383942913426	-301.0	3.984
1383942913534	-301.0	3.984
1383942913639	-301.0	3.984
1383942913744	-301.0	3.984
1383942913851	-301.0	3.984
1383942913957	-301.0	3.983
1383942914063	-301.0	3.983
1383942914191	-301.0	3.983
1383942914296	-301.0	3.983
1383942914401	-301.0	3.983
1383942914507	-301.0	3.983
1383942914612	-301.0	3.983
1383942914717	-301.0	3.983
1383942914822	-301.0	3.983
1383942914952	-321.0	3.983
1383942915057	-321.0	3.983
1383942915162	-321.0	3.983
1383942915266	-321.0	3.983
1383942915372	-321.0	3.983
1383942915477	-321.0	3.983
1383942915583	-321.0	3.983
1383942915708	-321.0	3.983
1383942915861	-321.0	3.983
1383942915965	-354.0	3.95
1383942916070	-354.0	3.95
1383942916175	-354.0	3.95
1383942916280	-354.0	3.95
1383942916384	-354.0	3.95
1383942916491	-354.0	3.95
1383942916599	-354.0	3.95
1383942916704	-354.0	3.95
1383942916809	-354.0	3.95
1383942916915	-343.0	3.965
1383942917019	-343.0	3.965
1383942917165	-343.0	3.965
1383942917269	-343.0	3.965
1383942917374	-343.0	3.965
1383942917479	-343.0	3.965
1383942917584	-343.0	3.965
1383942917689	-343.0	3.965
1383942917795	-343.0	3.965
1383942917899	-343.0	3.965
1383942918005	-324.0	3.96
1383942918130	-324.0	3.96
1383942918237	-324.0	3.96
1383942918343	-324.0	3.96
1383942918450	-324.0	3.96
1383942918556	-324.0	3.96
1383942918662	-324.0	3.96
1383942918769	-324.0	3.96
1383942918896	-324.0	3.96
1383942919002	-302.0	3.979
1383942919108	-302.0	3.979
1383942919215	-302.0	3.979
1383942919320	-302.0	3.979
1383942919426	-302.0	3.979
1383942919532	-302.0	3.979
1383942919661	-302.0	3.979
1383942919767	-302.0	3.979
1383942919872	-302.0	3.979
1383942919979	-301.0	3.977
1383942920085	-301.0	3.977
1383942920191	-301.0	3.977
1383942920298	-301.0	3.977
1383942920428	-301.0	3.977
1383942920534	-301.0	3.977
1383942920641	-301.0	3.977
1383942920747	-301.0	3.977
1383942920853	-301.0	3.977
1383942921002	-301.0	3.977
1383942921109	-301.0	3.977
1383942921224	-301.0	3.977
1383942921330	-301.0	3.977
1383942921437	-301.0	3.977
1383942921543	-301.0	3.977
1383942921649	-301.0	3.977
1383942921756	-301.0	3.977
1383942921861	-301.0	3.977
1383942921990	-307.0	3.974
1383942922096	-307.0	3.974
1383942922203	-307.0	3.974
1383942922309	-307.0	3.974
1383942922418	-307.0	3.974
1383942922523	-307.0	3.974
1383942922629	-307.0	3.974
1383942922756	-307.0	3.974
1383942922863	-307.0	3.974
1383942922968	-303.0	3.969
1383942923075	-303.0	3.969
1383942923181	-303.0	3.969
1383942923287	-303.0	3.969
1383942923393	-303.0	3.969
1383942923520	-303.0	3.969
1383942923626	-303.0	3.969
1383942923731	-303.0	3.969
1383942923837	-303.0	3.969
1383942923943	-300.0	3.974
1383942924050	-300.0	3.974
1383942924155	-300.0	3.974
1383942924283	-300.0	3.974
1383942924389	-300.0	3.974
1383942924495	-300.0	3.974
1383942924601	-300.0	3.974
1383942924707	-300.0	3.974
1383942924813	-300.0	3.974
1383942924920	-300.0	3.974
1383942925052	-300.0	3.974
1383942925157	-300.0	3.974
1383942925264	-300.0	3.974
1383942925370	-300.0	3.974
1383942925476	-300.0	3.974
1383942925582	-300.0	3.974
1383942925687	-300.0	3.974
1383942925814	-300.0	3.974
1383942925920	-302.0	3.976
1383942926077	-302.0	3.976
1383942926183	-302.0	3.976
1383942926289	-302.0	3.976
1383942926394	-302.0	3.976
1383942926500	-302.0	3.976
1383942926607	-302.0	3.976
1383942926713	-302.0	3.976
1383942926819	-302.0	3.976
1383942926925	-307.0	3.975
1383942927031	-307.0	3.975
1383942927136	-307.0	3.975
1383942927242	-307.0	3.975
1383942927356	-307.0	3.975
1383942927462	-307.0	3.975
1383942927567	-307.0	3.975
1383942927672	-307.0	3.975
1383942927778	-307.0	3.975
1383942927883	-307.0	3.975
1383942927989	-300.0	3.962
1383942928097	-300.0	3.962
1383942928203	-300.0	3.962
1383942928308	-300.0	3.962
1383942928413	-300.0	3.962
1383942928518	-300.0	3.962
1383942928624	-300.0	3.962
1383942928730	-300.0	3.962
1383942928848	-300.0	3.962
1383942928953	-301.0	3.974
1383942929059	-301.0	3.974
1383942929165	-301.0	3.974
1383942929271	-301.0	3.974
1383942929376	-301.0	3.974
1383942929481	-301.0	3.974
1383942929589	-301.0	3.974
1383942929695	-301.0	3.974
1383942929801	-301.0	3.974
1383942929907	-334.0	3.971
1383942930012	-334.0	3.971
1383942930117	-334.0	3.971
1383942930223	-334.0	3.971
1383942930331	-334.0	3.971
1383942930436	-334.0	3.971
1383942930542	-334.0	3.971
1383942930647	-334.0	3.971
1383942930753	-334.0	3.971
1383942930858	-334.0	3.971
1383942930963	-298.0	3.973
1383942931071	-298.0	3.973
1383942931218	-298.0	3.973
1383942931325	-298.0	3.973
1383942931430	-298.0	3.973
1383942931536	-298.0	3.973
1383942931641	-298.0	3.973
1383942931747	-298.0	3.973
1383942931855	-298.0	3.973
1383942931961	-305.0	3.972
1383942932067	-305.0	3.972
1383942932210	-305.0	3.972
1383942932316	-305.0	3.972
1383942932421	-305.0	3.972
1383942932527	-305.0	3.972
1383942932635	-305.0	3.972
1383942932740	-305.0	3.972
1383942932845	-305.0	3.972
1383942932950	-315.0	3.96
1383942933056	-315.0	3.96
1383942933161	-315.0	3.96
1383942933266	-315.0	3.96
1383942933380	-315.0	3.96
1383942933486	-315.0	3.96
1383942933591	-315.0	3.96
1383942933696	-315.0	3.96
1383942933802	-315.0	3.96
1383942933908	-298.0	3.97
1383942934013	-298.0	3.97
1383942934121	-298.0	3.97
1383942934227	-298.0	3.97
1383942934333	-298.0	3.97
1383942934438	-298.0	3.97
1383942934543	-298.0	3.97
1383942934648	-298.0	3.97
1383942934753	-298.0	3.97
1383942934860	-298.0	3.97
1383942934975	-332.0	3.971
1383942935079	-332.0	3.971
1383942935184	-332.0	3.971
1383942935288	-332.0	3.971
1383942935392	-332.0	3.971
1383942935496	-332.0	3.971
1383942935601	-332.0	3.971
1383942935705	-332.0	3.971
1383942935811	-332.0	3.971
1383942935929	-353.0	3.94
1383942936033	-353.0	3.94
1383942936138	-353.0	3.94
1383942936288	-353.0	3.94
1383942936392	-353.0	3.94
1383942936497	-353.0	3.94
1383942936602	-353.0	3.94
1383942936709	-353.0	3.94
1383942936813	-353.0	3.94
1383942936918	-367.0	3.934
1383942937022	-367.0	3.934
1383942937127	-367.0	3.934
1383942937232	-367.0	3.934
1383942937387	-367.0	3.934
1383942937495	-367.0	3.934
1383942937600	-367.0	3.934
1383942937705	-367.0	3.934
1383942937812	-367.0	3.934
1383942937917	-331.0	3.946
1383942938022	-331.0	3.946
1383942938128	-331.0	3.946
1383942938236	-331.0	3.946
1383942938342	-331.0	3.946
1383942938447	-331.0	3.946
1383942938553	-331.0	3.946
1383942938659	-331.0	3.946
1383942938765	-331.0	3.946
1383942938870	-331.0	3.946
1383942938992	-299.0	3.966
1383942939098	-299.0	3.966
1383942939203	-299.0	3.966
1383942939308	-299.0	3.966
1383942939414	-299.0	3.966
1383942939519	-299.0	3.966
1383942939625	-299.0	3.966
1383942939738	-299.0	3.966
1383942939844	-299.0	3.966
1383942939949	-300.0	3.962
1383942940055	-300.0	3.962
1383942940160	-300.0	3.962
1383942940266	-300.0	3.962
1383942940372	-300.0	3.962
1383942940481	-300.0	3.962
1383942940586	-300.0	3.962
1383942940691	-300.0	3.962
1383942940797	-300.0	3.962
1383942940903	-300.0	3.962
1383942941008	-299.0	3.966
1383942941115	-299.0	3.966
1383942941489	-299.0	3.966
1383942941595	-299.0	3.966
1383942941700	-299.0	3.966
1383942941805	-299.0	3.966
1383942941912	-313.0	3.965
1383942942019	-313.0	3.965
1383942942124	-313.0	3.965
1383942942235	-313.0	3.965
1383942942341	-313.0	3.965
1383942942448	-313.0	3.965
1383942942554	-313.0	3.965
1383942942660	-313.0	3.965
