Time/ms	Current/mA	Voltage/V
1384134671956	-202.0	4.058
1384134672068	-202.0	4.058
1384134672177	-202.0	4.058
1384134672286	-202.0	4.058
1384134672393	-202.0	4.058
1384134672503	-202.0	4.058
1384134672611	-202.0	4.058
1384134672718	-202.0	4.058
1384134672843	-202.0	4.058
1384134672952	-202.0	4.058
1384134673060	-209.0	4.06
1384134673168	-209.0	4.06
1384134673275	-209.0	4.06
1384134673384	-209.0	4.06
1384134673492	-209.0	4.06
1384134673606	-209.0	4.06
1384134673715	-209.0	4.06
1384134673825	-209.0	4.06
1384134673933	-209.0	4.06
1384134674043	-218.0	4.058
1384134674151	-218.0	4.058
1384134674274	-218.0	4.058
1384134674386	-218.0	4.058
1384134674494	-218.0	4.058
1384134674603	-218.0	4.058
1384134674711	-218.0	4.058
1384134674819	-218.0	4.058
1384134674928	-218.0	4.058
1384134675052	-208.0	4.059
1384134675214	-208.0	4.059
1384134675324	-208.0	4.059
1384134675433	-208.0	4.059
1384134675544	-208.0	4.059
1384134675652	-208.0	4.059
1384134675767	-208.0	4.059
1384134675877	-208.0	4.059
1384134675987	-228.0	4.055
1384134676094	-228.0	4.055
1384134676203	-228.0	4.055
1384134676311	-228.0	4.055
1384134676419	-228.0	4.055
1384134676548	-228.0	4.055
1384134676655	-228.0	4.055
1384134676762	-228.0	4.055
1384134676870	-228.0	4.055
1384134676977	-215.0	4.056
1384134677085	-215.0	4.056
1384134677193	-215.0	4.056
1384134677321	-215.0	4.056
1384134677430	-215.0	4.056
1384134677539	-215.0	4.056
1384134677649	-215.0	4.056
1384134677760	-215.0	4.056
1384134677868	-215.0	4.056
1384134677993	-222.0	4.059
1384134678102	-222.0	4.059
1384134678211	-222.0	4.059
1384134678319	-222.0	4.059
1384134678427	-222.0	4.059
1384134678535	-222.0	4.059
1384134678642	-222.0	4.059
1384134678767	-222.0	4.059
1384134678875	-222.0	4.059
1384134678986	-207.0	4.045
1384134679096	-207.0	4.045
1384134679205	-207.0	4.045
1384134679313	-207.0	4.045
1384134679444	-207.0	4.045
1384134679554	-207.0	4.045
1384134679664	-207.0	4.045
1384134679773	-207.0	4.045
1384134679881	-207.0	4.045
1384134679990	-215.0	4.05
1384134680098	-215.0	4.05
1384134680300	-215.0	4.05
1384134680408	-215.0	4.05
1384134680517	-215.0	4.05
1384134680625	-215.0	4.05
1384134680734	-215.0	4.05
1384134680842	-215.0	4.05
1384134680968	-215.0	4.05
1384134681076	-213.0	4.056
1384134681183	-213.0	4.056
1384134681292	-213.0	4.056
1384134681400	-213.0	4.056
1384134681508	-213.0	4.056
1384134681617	-213.0	4.056
1384134681742	-213.0	4.056
1384134681853	-213.0	4.056
1384134681960	-213.0	4.056
1384134682069	-218.0	4.022
1384134682176	-218.0	4.022
1384134682295	-218.0	4.022
1384134682405	-218.0	4.022
1384134682515	-218.0	4.022
1384134682647	-218.0	4.022
1384134682757	-218.0	4.022
1384134682869	-218.0	4.022
1384134682997	-218.0	4.053
1384134683112	-287.0	4.053
1384134683220	-287.0	4.053
1384134683329	-287.0	4.053
1384134683437	-287.0	4.053
1384134683547	-287.0	4.053
1384134683659	-287.0	4.053
1384134683783	-287.0	4.053
1384134683892	-287.0	4.053
1384134683999	-295.0	4.004
1384134684107	-295.0	4.004
1384134684215	-295.0	4.004
1384134684328	-295.0	4.004
1384134684439	-295.0	4.004
1384134684548	-295.0	4.004
1384134684662	-295.0	4.004
1384134684771	-295.0	4.004
1384134684879	-295.0	4.004
1384134685003	-257.0	4.029
1384134685111	-257.0	4.029
1384134685219	-257.0	4.029
1384134685378	-257.0	4.029
1384134685488	-257.0	4.029
1384134685596	-257.0	4.029
1384134685704	-257.0	4.029
1384134685828	-257.0	4.029
1384134685937	-257.0	4.029
1384134686044	-208.0	4.041
1384134686153	-208.0	4.041
1384134686261	-208.0	4.041
1384134686369	-208.0	4.041
1384134686477	-208.0	4.041
1384134686590	-208.0	4.041
1384134686698	-208.0	4.041
1384134686806	-208.0	4.041
1384134686916	-208.0	4.041
1384134687024	-205.0	4.053
1384134687133	-205.0	4.053
1384134687241	-205.0	4.053
1384134687356	-205.0	4.053
1384134687465	-205.0	4.053
1384134687573	-205.0	4.053
1384134687682	-205.0	4.053
1384134687790	-205.0	4.053
1384134687898	-205.0	4.053
1384134688011	-204.0	4.054
1384134688120	-204.0	4.054
1384134688229	-204.0	4.054
1384134688337	-204.0	4.054
1384134688445	-204.0	4.054
1384134688554	-204.0	4.054
1384134688661	-204.0	4.054
1384134688784	-204.0	4.054
1384134688894	-204.0	4.054
1384134689002	-222.0	4.015
1384134689112	-222.0	4.015
1384134689221	-222.0	4.015
1384134689329	-222.0	4.015
1384134689441	-222.0	4.015
1384134689550	-222.0	4.015
1384134689658	-222.0	4.015
1384134689766	-222.0	4.015
1384134689875	-222.0	4.015
1384134689982	-222.0	4.015
1384134690091	-235.0	4.062
1384134690214	-235.0	4.062
